"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000166226",1599.769,0.1708143,0.1541681,1.107974,0.267873,0.5670864,"CCT2"
"ENSG00000166228",459.0114,-0.05510368,0.1480127,-0.3722902,0.7096768,0.8965678,"PCBD1"
"ENSG00000166233",1917.429,0.02639324,0.128281,0.2057456,0.8369896,0.9524538,"ARIH1"
"ENSG00000166246",16.57552,-0.08319127,0.4858489,-0.1712287,0.864044,0.9610198,"DNAAF8"
"ENSG00000166250",6694.104,-0.4004448,0.2056228,-1.947473,0.05147811,0.2043642,"CLMP"
"ENSG00000166257",12.5187,-0.4125613,0.4573667,-0.9020363,0.3670376,0.6680428,"SCN3B"
"ENSG00000166260",910.7254,0.9060914,0.2211683,4.096841,4.18827e-05,0.0007480112,"COX11"
"ENSG00000166261",149.5134,-0.05296711,0.1624855,-0.3259806,0.7444391,0.9142021,"ZNF202"
"ENSG00000166262",49.15201,-0.5619802,0.2950128,-1.904935,0.05678851,0.2196581,"FAM227B"
"ENSG00000166263",524.7544,0.8781376,0.2596687,3.381761,0.0007202279,0.00795716,"STXBP4"
"ENSG00000166265",1.61665,-1.420253,1.851313,-0.7671597,0.4429866,NA,"CYYR1"
"ENSG00000166266",880.1038,0.1079338,0.09586024,1.12595,0.2601869,0.5580697,"CUL5"
"ENSG00000166268",0,NA,NA,NA,NA,NA,"MYRFL"
"ENSG00000166272",2587.28,0.7119654,0.1423643,5.001011,5.703057e-07,1.68368e-05,"WBP1L"
"ENSG00000166275",399.0036,0.07104894,0.1300173,0.5464574,0.5847515,0.8268965,"BORCS7"
"ENSG00000166278",264.1048,-0.3153856,0.4880926,-0.6461594,0.5181761,0.7821185,"C2"
"ENSG00000166289",570.9176,0.6288226,0.3016518,2.084598,0.03710582,0.163031,"PLEKHF1"
"ENSG00000166292",37.36361,1.337688,0.4200938,3.184261,0.001451243,0.01419837,"TMEM100"
"ENSG00000166295",936.2485,0.252503,0.152941,1.650983,0.0987421,0.3150967,"ANAPC16"
"ENSG00000166311",3463.503,-0.1353002,0.103038,-1.31311,0.189146,0.4645431,"SMPD1"
"ENSG00000166313",1488.485,0.235644,0.08697503,2.709329,0.006741944,0.04738132,"APBB1"
"ENSG00000166317",17.25408,0.3436961,0.5565761,0.6175185,0.5368928,0.7942992,"SYNPO2L"
"ENSG00000166321",60.47526,-0.4369676,0.3474615,-1.2576,0.2085364,0.4906454,"NUDT13"
"ENSG00000166323",12.23989,-0.8751475,0.6659726,-1.314089,0.1888162,0.4640936,"C11orf65"
"ENSG00000166326",2890.16,0.01555594,0.1881257,0.08268906,0.9340988,0.9823208,"TRIM44"
"ENSG00000166329",0,NA,NA,NA,NA,NA,"CCDC182"
"ENSG00000166333",3504.818,0.288757,0.1299106,2.222737,0.02623356,0.1282878,"ILK"
"ENSG00000166337",934.0701,-0.1373369,0.1162488,-1.181405,0.2374419,0.5297668,"TAF10"
"ENSG00000166340",5992.004,-0.2596035,0.07717235,-3.363944,0.0007683699,0.008396077,"TPP1"
"ENSG00000166341",2099.564,-0.6589343,0.1314332,-5.013456,5.34611e-07,1.600135e-05,"DCHS1"
"ENSG00000166342",43.71231,-0.4383745,1.503428,-0.2915833,0.7706052,0.9244627,"NETO1"
"ENSG00000166343",41.22272,0.1864803,0.287602,0.648397,0.5167282,0.7814128,"MSS51"
"ENSG00000166347",1008.679,0.5817577,0.1476315,3.940606,8.127605e-05,0.001332492,"CYB5A"
"ENSG00000166348",294.9331,-0.424053,0.1931694,-2.195239,0.02814645,0.1351119,"USP54"
"ENSG00000166349",32.49354,0.06981438,0.3452591,0.2022087,0.8397536,0.953532,"RAG1"
"ENSG00000166351",0,NA,NA,NA,NA,NA,"POTED"
"ENSG00000166352",237.4368,-0.1730427,0.1800567,-0.9610458,0.3365292,0.6415829,"IFTAP"
"ENSG00000166359",8.737439,-0.7765111,0.6552508,-1.185059,0.2359939,NA,"WDR88"
"ENSG00000166363",0,NA,NA,NA,NA,NA,"OR10A5"
"ENSG00000166368",0,NA,NA,NA,NA,NA,"OR2D2"
"ENSG00000166377",658.603,0.08130399,0.1175732,0.6915184,0.4892398,0.7624319,"ATP9B"
"ENSG00000166387",501.502,0.4149416,0.2416776,1.716922,0.08599339,0.286992,"PPFIBP2"
"ENSG00000166391",0,NA,NA,NA,NA,NA,"MOGAT2"
"ENSG00000166394",224.2153,0.4162889,0.1866494,2.230325,0.02572586,0.1265154,"CYB5R2"
"ENSG00000166396",4.730527,-0.2030616,0.8012647,-0.2534263,0.7999388,NA,"SERPINB7"
"ENSG00000166398",849.0908,0.4749199,0.1490301,3.186738,0.001438872,0.01411381,"GARRE1"
"ENSG00000166401",401.4576,0.5378655,0.1408952,3.817486,0.0001348182,0.002041822,"SERPINB8"
"ENSG00000166402",709.2123,-0.4274912,0.1523499,-2.805983,0.005016335,0.03821549,"TUB"
"ENSG00000166405",5.866799,0.2142513,1.260784,0.169935,0.8650613,NA,"RIC3"
"ENSG00000166407",0.3679717,-0.5514013,3.291938,-0.1675005,0.8669762,NA,"LMO1"
"ENSG00000166408",0,NA,NA,NA,NA,NA,"OR5P1P"
"ENSG00000166411",496.6443,0.2182858,0.185254,1.178305,0.2386748,0.5315064,"IDH3A"
"ENSG00000166415",10.70262,-0.2203223,0.7200251,-0.3059926,0.7596103,0.9200915,"WDR72"
"ENSG00000166426",0.2776034,1.754724,3.513838,0.4993753,0.617515,NA,"CRABP1"
"ENSG00000166428",5.648073,-1.159803,0.763969,-1.518129,0.1289819,NA,"PLD4"
"ENSG00000166432",80.18612,-0.2644566,0.5101711,-0.5183685,0.6042012,0.8397382,"ZMAT1"
"ENSG00000166435",289.0634,-0.2887979,0.3426948,-0.8427263,0.3993816,0.6978162,"XRRA1"
"ENSG00000166436",250.1167,-0.4041,0.2853302,-1.416254,0.1567012,0.416431,"TRIM66"
"ENSG00000166439",826.3022,-0.2918898,0.1344037,-2.17174,0.02987529,0.1410239,"RNF169"
"ENSG00000166441",12223.91,-0.1087246,0.1250225,-0.8696402,0.3844971,0.6838396,"RPL27A"
"ENSG00000166444",2423.901,0.1270594,0.2087424,0.6086897,0.5427301,0.7983341,"DENND2B"
"ENSG00000166446",128.7775,0.5845564,0.3851058,1.517911,0.1290368,0.3702657,"CDYL2"
"ENSG00000166448",229.0698,-0.5639573,0.3902057,-1.445282,0.1483787,0.4042446,"TMEM130"
"ENSG00000166450",64.53937,-0.05018351,0.4702926,-0.106707,0.9150214,0.9769895,"PRTG"
"ENSG00000166451",93.19635,0.3413541,0.2497468,1.366801,0.1716878,0.4394476,"CENPN"
"ENSG00000166452",503.6531,0.08141382,0.122755,0.6632218,0.5071885,0.7748565,"AKIP1"
"ENSG00000166454",1611.19,-0.2367937,0.08142798,-2.908015,0.003637313,0.02978031,"ATMIN"
"ENSG00000166455",20.5218,-0.7826525,0.4579135,-1.709171,0.08741928,0.2903432,"C16orf46"
"ENSG00000166471",440.1778,0.02812399,0.1432639,0.196309,0.8443683,0.9551794,"TMEM41B"
"ENSG00000166473",168.3843,-1.100688,0.3936538,-2.79608,0.005172662,0.03916998,"PKD1L2"
"ENSG00000166477",419.8329,-0.09245825,0.109326,-0.8457118,0.3977135,0.6965851,"LEO1"
"ENSG00000166478",267.6119,0.1344203,0.1366389,0.9837631,0.325232,0.6311684,"ZNF143"
"ENSG00000166479",2108.613,-0.3130395,0.1301264,-2.405658,0.01614339,0.09219141,"TMX3"
"ENSG00000166482",27413.41,-0.9492875,0.09537124,-9.953604,2.432119e-23,9.444728e-21,"MFAP4"
"ENSG00000166483",2996.949,0.6351119,0.2678645,2.371019,0.01773911,0.09862657,"WEE1"
"ENSG00000166484",1065.03,0.7706039,0.1694211,4.548454,5.404155e-06,0.0001257475,"MAPK7"
"ENSG00000166492",10.37949,-0.3219304,0.5363472,-0.6002276,0.5483546,0.8022116,"FAM86GP"
"ENSG00000166501",2.361331,-0.2374168,1.253433,-0.1894132,0.849769,NA,"PRKCB"
"ENSG00000166503",1268.26,-0.2251209,0.1760946,-1.278408,0.2011055,0.4808562,"HDGFL3"
"ENSG00000166507",543.4001,-0.1199933,0.1819147,-0.6596131,0.5095022,0.7766114,"NDST2"
"ENSG00000166508",747.0421,-0.4141178,0.1583301,-2.615534,0.00890881,0.05907352,"MCM7"
"ENSG00000166509",3.291041,0.4859166,1.33752,0.3632966,0.7163833,NA,"CLEC3A"
"ENSG00000166510",138.8926,1.190047,0.6872827,1.731524,0.0833583,0.2817886,"CCDC68"
"ENSG00000166523",3.201197,0.6158946,0.9191474,0.6700716,0.5028122,NA,"CLEC4E"
"ENSG00000166526",426.4799,-0.503828,0.1523752,-3.306495,0.0009447098,0.009977427,"ZNF3"
"ENSG00000166527",0.1065463,-0.5479728,3.533812,-0.1550657,0.8767696,NA,"CLEC4D"
"ENSG00000166529",189.0652,-0.02045737,0.1430459,-0.1430126,0.8862802,0.9667412,"ZSCAN21"
"ENSG00000166530",0,NA,NA,NA,NA,NA,NA
"ENSG00000166532",753.2444,-0.3328455,0.1233934,-2.697433,0.006987634,0.04883605,"RIMKLB"
"ENSG00000166535",6.094151,-0.3784955,0.7938948,-0.4767578,0.6335346,NA,"A2ML1"
"ENSG00000166546",6.792201,0.3811314,0.6513148,0.5851724,0.5584318,NA,"BEAN1"
"ENSG00000166548",1313.954,0.1735191,0.1093827,1.586349,0.1126601,0.3413391,"TK2"
"ENSG00000166557",1541.51,-0.1172684,0.1071098,-1.094842,0.2735858,0.573727,"TMED3"
"ENSG00000166558",0,NA,NA,NA,NA,NA,"SLC38A8"
"ENSG00000166562",82.86752,-0.282245,0.2089524,-1.350762,0.1767716,0.4465466,"SEC11C"
"ENSG00000166569",1.794484,-1.945691,1.467789,-1.325593,0.1849746,NA,"CPLX4"
"ENSG00000166573",12.70093,0.2756436,0.4896286,0.5629647,0.5734589,0.8200392,"GALR1"
"ENSG00000166575",361.245,-0.1303513,0.1349523,-0.9659062,0.3340911,0.63943,"TMEM135"
"ENSG00000166578",28.26469,0.02140871,0.4224453,0.05067808,0.959582,0.9901045,"IQCD"
"ENSG00000166579",1396.713,0.3913702,0.1121097,3.490958,0.0004812922,0.005822021,"NDEL1"
"ENSG00000166582",89.3134,-0.2276244,0.256265,-0.8882384,0.3744125,0.6744186,"CENPV"
"ENSG00000166589",0,NA,NA,NA,NA,NA,"CDH16"
"ENSG00000166592",106.181,-1.464144,0.341459,-4.287907,1.803643e-05,0.0003642157,"RRAD"
"ENSG00000166595",680.1068,0.1873344,0.1055604,1.774666,0.07595304,0.2650481,"CIAO2B"
"ENSG00000166596",5.734999,-0.208611,0.7603307,-0.2743687,0.7838013,NA,"CFAP52"
"ENSG00000166598",17788.83,-0.1188153,0.2246644,-0.5288568,0.5969048,0.8355013,"HSP90B1"
"ENSG00000166603",0,NA,NA,NA,NA,NA,"MC4R"
"ENSG00000166619",1325.803,0.07349723,0.1531084,0.4800339,0.6312033,0.8557491,"BLCAP"
"ENSG00000166634",0.0897385,0.8946997,3.533812,0.2531826,0.8001271,NA,"SERPINB12"
"ENSG00000166664",12.3784,0.1908581,1.097218,0.1739474,0.8619068,0.9605388,"CHRFAM7A"
"ENSG00000166669",16.07282,0.3925467,0.493415,0.7955712,0.4262813,0.7175393,"ATF7IP2"
"ENSG00000166670",8.152392,-3.159517,0.9793323,-3.226195,0.001254478,NA,"MMP10"
"ENSG00000166676",8.256734,-0.1735597,0.6106047,-0.2842424,0.7762246,NA,"TVP23A"
"ENSG00000166681",2977.328,0.4074233,0.1127443,3.613693,0.0003018665,0.003954817,"BEX3"
"ENSG00000166682",2.721608,-2.022555,1.343119,-1.505864,0.132102,NA,"TMPRSS5"
"ENSG00000166685",683.6362,-0.04784955,0.1154775,-0.4143625,0.6786087,0.8821429,"COG1"
"ENSG00000166689",8.203078,-1.134615,0.8880889,-1.277592,0.2013935,NA,"PLEKHA7"
"ENSG00000166693",0,NA,NA,NA,NA,NA,NA
"ENSG00000166704",193.9722,-0.009804543,0.1432338,-0.06845131,0.9454264,0.9859177,"ZNF606"
"ENSG00000166707",26.52539,0.5452828,0.4519487,1.206515,0.2276191,0.5170679,"ZCCHC18"
"ENSG00000166710",20202.24,-0.09912228,0.1274607,-0.7776693,0.436764,0.725147,"B2M"
"ENSG00000166716",898.1535,0.1114557,0.1164167,0.9573866,0.3383722,0.643719,"ZNF592"
"ENSG00000166734",3291.261,0.01262726,0.1711075,0.07379721,0.9411717,0.9846162,"GOLM2"
"ENSG00000166736",0,NA,NA,NA,NA,NA,"HTR3A"
"ENSG00000166741",7542.253,2.219591,0.1667374,13.3119,1.9741e-40,2.491479e-37,"NNMT"
"ENSG00000166743",0,NA,NA,NA,NA,NA,"ACSM1"
"ENSG00000166747",2141.278,0.2181974,0.1321786,1.650777,0.09878412,0.3151386,"AP1G1"
"ENSG00000166748",0,NA,NA,NA,NA,NA,NA
"ENSG00000166750",4825.346,-0.1026474,0.135936,-0.7551155,0.4501797,0.7351705,"SLFN5"
"ENSG00000166762",26.16783,-0.6314948,0.5843652,-1.080651,0.2798523,0.5809161,"CATSPER2"
"ENSG00000166763",1.605767,0.7577474,1.457722,0.5198163,0.6031916,NA,"STRCP1"
"ENSG00000166780",1330.364,0.5053287,0.1733608,2.914895,0.003558079,0.0293024,"BMERB1"
"ENSG00000166783",959.214,-0.07594253,0.2055705,-0.3694233,0.7118122,0.8978698,"MARF1"
"ENSG00000166787",0,NA,NA,NA,NA,NA,"SAA3P"
"ENSG00000166788",109.4377,-0.3230828,0.2241136,-1.441603,0.1494144,0.4057982,"SAAL1"
"ENSG00000166793",175.7613,-1.431372,0.2602558,-5.499866,3.8008e-08,1.543247e-06,"YPEL4"
"ENSG00000166794",7362.481,0.01696599,0.1207757,0.1404752,0.8882846,0.9672205,"PPIB"
"ENSG00000166796",10.95078,0.05738599,1.155542,0.04966152,0.9603921,0.9901045,"LDHC"
"ENSG00000166797",369.0209,0.1952526,0.1337411,1.45993,0.1443092,0.3966539,"CIAO2A"
"ENSG00000166800",7.22361,0.5072511,0.6792916,0.7467353,0.4552233,NA,"LDHAL6A"
"ENSG00000166801",831.9122,0.02850749,0.1582532,0.1801385,0.8570438,0.9589899,"FAM111A"
"ENSG00000166803",36.95192,-0.07822817,0.3449263,-0.2267968,0.8205818,0.9452496,"PCLAF"
"ENSG00000166813",306.3384,0.03223051,0.185886,0.1733885,0.862346,0.9606643,"KIF7"
"ENSG00000166816",8.799046,1.121387,0.5962064,1.880871,0.05998953,NA,"LDHD"
"ENSG00000166819",4.917457,0.464342,0.8836407,0.5254874,0.5992444,NA,"PLIN1"
"ENSG00000166821",152.9411,0.08354529,0.2043226,0.408889,0.6826211,0.8835199,"PEX11A"
"ENSG00000166822",173.3187,0.1658435,0.2056488,0.8064406,0.4199888,0.7133263,"TMEM170A"
"ENSG00000166823",4.672805,0.5991158,0.9902725,0.605001,0.5451784,NA,"MESP1"
"ENSG00000166825",4259.244,1.098387,0.2000865,5.48956,4.029356e-08,1.616213e-06,"ANPEP"
"ENSG00000166828",2.381487,-0.7219966,1.03303,-0.6989118,0.4846071,NA,"SCNN1G"
"ENSG00000166831",29.44629,-0.5207572,0.3816488,-1.364493,0.1724123,0.4402295,"RBPMS2"
"ENSG00000166833",3186.753,-0.244942,0.2539719,-0.9644453,0.3348227,0.6403448,"NAV2"
"ENSG00000166839",502.0272,-0.1155976,0.2175679,-0.5313175,0.5951988,0.8347823,"ANKDD1A"
"ENSG00000166840",7.249944,0.1748346,0.701058,0.2493869,0.8030616,NA,"GLYATL1"
"ENSG00000166845",94.81193,-0.3411842,0.2131781,-1.600465,0.1094954,0.3360298,"C18orf54"
"ENSG00000166847",2072.297,0.03831538,0.1270972,0.3014651,0.7630598,0.9212804,"DCTN5"
"ENSG00000166848",1243.854,-0.1706154,0.1069013,-1.596009,0.1104868,0.3377472,"TERF2IP"
"ENSG00000166851",44.89033,0.05453651,0.3649975,0.1494161,0.8812253,0.9655139,"PLK1"
"ENSG00000166855",897.803,0.1364395,0.1599095,0.8532294,0.3935321,0.6930714,"CLPX"
"ENSG00000166856",0.3602157,-0.5489015,3.310751,-0.1657936,0.8683193,NA,"GPR182"
"ENSG00000166860",187.1504,-0.2237538,0.1667665,-1.341719,0.1796871,0.4509298,"ZBTB39"
"ENSG00000166862",1.002601,-0.6050025,2.226155,-0.2717702,0.7857987,NA,"CACNG2"
"ENSG00000166863",8.573541,-0.450782,0.6420627,-0.702084,0.4826268,NA,"TAC3"
"ENSG00000166866",0.66377,2.961565,3.445051,0.859658,0.3899776,NA,"MYO1A"
"ENSG00000166869",17.64755,-0.4160977,0.449865,-0.9249389,0.3549977,0.6571862,"CHP2"
"ENSG00000166881",574.1482,-0.04181436,0.1849489,-0.2260861,0.8211345,0.945422,"NEMP1"
"ENSG00000166884",0,NA,NA,NA,NA,NA,"OR4D6"
"ENSG00000166886",1113.646,0.02651267,0.1532171,0.1730398,0.8626201,0.9606856,"NAB2"
"ENSG00000166887",2853.153,0.05794013,0.07081352,0.8182071,0.4132389,0.707774,"VPS39"
"ENSG00000166888",6359.257,0.2119638,0.1082706,1.957723,0.05026258,0.2017564,"STAT6"
"ENSG00000166889",1103.381,-0.01549184,0.1109527,-0.1396257,0.8889558,0.9675712,"PATL1"
"ENSG00000166896",56.59881,-0.2956218,0.3400178,-0.8694303,0.3846118,0.6838396,"ATP23"
"ENSG00000166897",8.181282,-0.6693523,1.285505,-0.5206921,0.6025813,NA,"ELFN2"
"ENSG00000166900",285.0406,-0.0459603,0.1599195,-0.2873965,0.7738087,0.9257567,"STX3"
"ENSG00000166902",442.2532,0.1164355,0.1359556,0.8564227,0.391764,0.6912811,"MRPL16"
"ENSG00000166908",400.6937,-0.06529234,0.1465908,-0.4454053,0.6560269,0.8697028,"PIP4K2C"
"ENSG00000166912",662.4237,0.759953,0.2044122,3.717747,0.0002010074,0.002823986,"MTMR10"
"ENSG00000166913",5388.564,0.1664479,0.06053992,2.74939,0.005970627,0.04339018,"YWHAB"
"ENSG00000166920",8.561997,-0.7098461,0.9274726,-0.7653553,0.44406,NA,"C15orf48"
"ENSG00000166922",296.001,-0.1781481,0.4282379,-0.4160026,0.6774081,0.8812874,"SCG5"
"ENSG00000166923",19165.49,-0.3029155,0.5950227,-0.5090822,0.6106946,0.84321,"GREM1"
"ENSG00000166924",22.84569,-0.2755458,0.5832148,-0.4724603,0.6365983,0.8585809,"NYAP1"
"ENSG00000166925",749.8057,0.08348015,0.1272452,0.6560574,0.5117872,0.7784848,"TSC22D4"
"ENSG00000166926",0,NA,NA,NA,NA,NA,"MS4A6E"
"ENSG00000166927",2.726858,0.7051177,1.015771,0.6941698,0.4875757,NA,"MS4A7"
"ENSG00000166928",0,NA,NA,NA,NA,NA,"MS4A14"
"ENSG00000166930",0.2855509,0.6955465,3.525454,0.1972928,0.8435984,NA,"MS4A5"
"ENSG00000166938",606.4196,-0.03442797,0.1881139,-0.1830166,0.854785,0.958063,"DIS3L"
"ENSG00000166946",1014.256,0.4397754,0.1573304,2.795235,0.005186205,0.03918606,"CCNDBP1"
"ENSG00000166947",1.7806,-0.7748487,1.967608,-0.3938023,0.693727,NA,"EPB42"
"ENSG00000166948",0,NA,NA,NA,NA,NA,"TGM6"
"ENSG00000166949",4913.69,-0.5216711,0.09504984,-5.488396,4.056004e-08,1.619151e-06,"SMAD3"
"ENSG00000166959",0,NA,NA,NA,NA,NA,"MS4A8"
"ENSG00000166960",7.351863,-1.326081,1.217889,-1.088836,0.2762261,NA,"CCDC178"
"ENSG00000166961",0.0897385,0.8946997,3.533812,0.2531826,0.8001271,NA,"MS4A15"
"ENSG00000166963",7139.818,-0.7364262,0.1748501,-4.211758,2.533913e-05,0.0004907431,"MAP1A"
"ENSG00000166965",187.3264,0.04254895,0.2294383,0.1854483,0.8528774,0.9573758,"RCCD1"
"ENSG00000166971",445.961,0.04301168,0.1276729,0.3368896,0.7362001,0.9097928,"AKTIP"
"ENSG00000166974",685.6231,-0.6771162,0.1469742,-4.60704,4.084407e-06,9.834395e-05,"MAPRE2"
"ENSG00000166979",131.8144,1.389464,0.2607706,5.328299,9.913657e-08,3.644232e-06,"EVA1C"
"ENSG00000166984",0.0897385,0.8946997,3.533812,0.2531826,0.8001271,NA,NA
"ENSG00000166986",1704.423,-0.39491,0.09397372,-4.202345,2.641645e-05,0.000509004,"MARS1"
"ENSG00000166987",629.5987,-0.07394849,0.1347777,-0.5486699,0.583232,0.8259817,"MBD6"
"ENSG00000166997",521.9889,-0.4801652,0.1310241,-3.664708,0.0002476208,0.003348409,"CNPY4"
"ENSG00000167004",10253.02,-0.1156811,0.1226121,-0.9434719,0.3454396,0.6498984,"PDIA3"
"ENSG00000167005",1859.834,-0.09841454,0.1527512,-0.6442798,0.519394,0.7828413,"NUDT21"
"ENSG00000167011",0.5838836,0.239099,2.526051,0.09465324,0.9245903,NA,"NAT16"
"ENSG00000167014",1.918065,-0.9044253,1.403878,-0.6442336,0.519424,NA,"TERB2"
"ENSG00000167034",28.29078,0.3700382,0.3581463,1.033204,0.3015084,0.6045736,"NKX3-1"
"ENSG00000167037",2.672241,0.3182081,0.9497913,0.3350295,0.7376028,NA,"SGSM1"
"ENSG00000167065",135.6728,0.1083838,0.1888065,0.5740466,0.5659362,0.8154723,"DUSP18"
"ENSG00000167074",420.4555,-0.4931979,0.2762166,-1.785548,0.07417252,0.2611359,"TEF"
"ENSG00000167077",8.048884,-0.286518,0.67818,-0.4224808,0.6726741,NA,"MEI1"
"ENSG00000167080",143.1646,-0.2282511,0.1607192,-1.420186,0.1555535,0.4148594,"B4GALNT2"
"ENSG00000167081",2137.405,-0.2020256,0.2511253,-0.8044811,0.4211192,0.7138579,"PBX3"
"ENSG00000167083",0.4338769,0.1383204,2.617364,0.05284722,0.9578536,NA,"GNGT2"
"ENSG00000167085",1242.199,0.1800766,0.09242538,1.948346,0.05137359,0.2042134,"PHB"
"ENSG00000167088",345.6932,0.1337775,0.1936683,0.6907558,0.489719,0.7624319,"SNRPD1"
"ENSG00000167094",9.424591,0.411962,0.5654907,0.7285037,0.4663053,NA,"TTC16"
"ENSG00000167098",0,NA,NA,NA,NA,NA,"SUN5"
"ENSG00000167100",88.3907,-0.1390735,0.4363103,-0.318749,0.7499169,0.9160744,"SAMD14"
"ENSG00000167103",18.44073,-0.9188998,0.4808633,-1.910938,0.05601259,0.2172927,"PIP5KL1"
"ENSG00000167104",0,NA,NA,NA,NA,NA,"BPIFB6"
"ENSG00000167105",16.24691,-0.8551714,0.6704199,-1.275576,0.2021055,0.4820295,"TMEM92"
"ENSG00000167106",961.9849,-0.9339544,0.2953376,-3.162329,0.001565128,0.01509801,"FAM102A"
"ENSG00000167107",390.2402,0.02561346,0.1649343,0.1552949,0.8765888,0.9647909,"ACSF2"
"ENSG00000167110",2184.189,-0.1535465,0.1077533,-1.424981,0.1541626,0.4125076,"GOLGA2"
"ENSG00000167112",407.6274,-0.05888226,0.1676759,-0.3511672,0.7254629,0.9044315,"TRUB2"
"ENSG00000167113",392.5921,-0.1930581,0.1537694,-1.255504,0.2092958,0.4918664,"COQ4"
"ENSG00000167114",398.8326,0.4708994,0.1362646,3.455773,0.0005487171,0.006448493,"SLC27A4"
"ENSG00000167118",883.3043,0.05666303,0.1761691,0.32164,0.7477254,0.9156614,"URM1"
"ENSG00000167123",4066.36,-0.0359829,0.1427776,-0.2520206,0.8010252,0.93666,"CERCAM"
"ENSG00000167130",142.9949,-0.2590371,0.1847926,-1.401772,0.1609833,0.4231555,"DOLPP1"
"ENSG00000167131",23.15135,-0.2832183,0.6860486,-0.4128254,0.6797346,0.8822373,"CCDC103"
"ENSG00000167136",134.1722,0.464556,0.2295175,2.024055,0.04296452,0.1800073,"ENDOG"
"ENSG00000167139",0.3513211,-1.853236,3.484876,-0.5317938,0.5948688,NA,"TBC1D21"
"ENSG00000167157",528.9502,-0.1407585,0.1584701,-0.8882343,0.3744147,0.6744186,"PRRX2"
"ENSG00000167165",0,NA,NA,NA,NA,NA,"UGT1A6"
"ENSG00000167173",310.0082,0.008798882,0.1924617,0.04571758,0.9635353,0.9906818,"C15orf39"
"ENSG00000167178",6.069615,-0.3935891,1.075096,-0.3660967,0.7142929,NA,"ISLR2"
"ENSG00000167182",350.6415,-0.009045403,0.1426224,-0.06342203,0.9494304,0.9877222,"SP2"
"ENSG00000167183",1.291562,-1.099547,1.833377,-0.5997384,0.5486806,NA,"PRR15L"
"ENSG00000167186",286.4365,-0.3208902,0.1374343,-2.334863,0.0195506,0.105035,"COQ7"
"ENSG00000167191",3003.507,1.892887,0.3554442,5.325415,1.00723e-07,3.693585e-06,"GPRC5B"
"ENSG00000167193",2314.873,0.2496801,0.09769886,2.555609,0.01060021,0.06748222,"CRK"
"ENSG00000167194",0,NA,NA,NA,NA,NA,"C16orf92"
"ENSG00000167195",0.1315182,0.8946997,3.533812,0.2531826,0.8001271,NA,"GOLGA6C"
"ENSG00000167196",707.1884,-0.5082505,0.221055,-2.299204,0.02149336,0.1115931,"FBXO22"
"ENSG00000167202",7759.859,-0.07802953,0.08937605,-0.8730474,0.3826373,0.6818498,"TBC1D2B"
"ENSG00000167207",1.614245,1.856141,1.804852,1.028417,0.3037536,NA,"NOD2"
"ENSG00000167208",1.001211,0.2085238,1.547259,0.1347698,0.8927939,NA,"SNX20"
"ENSG00000167210",0.1388017,0.8946997,3.533812,0.2531826,0.8001271,NA,"LOXHD1"
"ENSG00000167216",176.2548,-0.2222309,0.3013044,-0.7375627,0.4607802,0.7429113,"KATNAL2"
"ENSG00000167220",388.5652,0.03168483,0.1798428,0.1761807,0.860152,0.9600554,"HDHD2"
"ENSG00000167232",311.9339,-0.3450416,0.1615038,-2.13643,0.03264438,0.1498179,"ZNF91"
"ENSG00000167244",7467.916,0.4590778,0.5732886,0.8007796,0.4232593,0.7156246,"IGF2"
"ENSG00000167257",352.9517,-0.3422544,0.1501985,-2.278681,0.02268605,0.1159177,"RNF214"
"ENSG00000167258",1202.293,-0.1578892,0.09997381,-1.579306,0.1142659,0.3439787,"CDK12"
"ENSG00000167261",2.673075,1.487997,1.538027,0.9674714,0.3333084,NA,"DPEP2"
"ENSG00000167264",125.3456,-0.05583361,0.2404824,-0.2321734,0.8164033,0.9432771,"DUS2"
"ENSG00000167272",226.87,-0.1301459,0.1804303,-0.7213083,0.4707199,0.7495587,"POP5"
"ENSG00000167280",365.392,-0.3938887,0.2244384,-1.754997,0.07925984,0.2724444,"ENGASE"
"ENSG00000167281",6.96746,-0.04092087,0.6211519,-0.065879,0.9474742,NA,"RBFOX3"
"ENSG00000167283",1543.514,0.01292348,0.1610628,0.0802388,0.9360473,0.9831094,"ATP5MG"
"ENSG00000167286",0,NA,NA,NA,NA,NA,"CD3D"
"ENSG00000167291",2900.935,0.5036794,0.167251,3.011518,0.002599453,0.02291543,"TBC1D16"
"ENSG00000167302",371.8171,0.309285,0.1508951,2.049669,0.04039671,0.1729738,"TEPSIN"
"ENSG00000167306",18.55212,0.9291693,0.4936252,1.882338,0.0597902,0.2271188,"MYO5B"
"ENSG00000167311",25.17436,-1.25392,0.6002864,-2.088869,0.03671951,0.161756,"ART5"
"ENSG00000167315",1209.524,0.2092065,0.1272704,1.643795,0.1002185,0.3174669,"ACAA2"
"ENSG00000167323",1433.369,0.3674699,0.1579431,2.326597,0.01998674,0.1063415,"STIM1"
"ENSG00000167325",875.8234,-0.2675758,0.1416363,-1.889175,0.0588684,0.2247446,"RRM1"
"ENSG00000167332",4.241845,0.4074455,0.7926064,0.5140578,0.6072116,NA,"OR51E2"
"ENSG00000167333",343.0637,-0.3932226,0.194158,-2.025271,0.04283953,0.1796745,"TRIM68"
"ENSG00000167346",0,NA,NA,NA,NA,NA,"MMP26"
